circuit_names,total_gate_num,time
quantum_circuits/qiskit/OR_5.qasm,144.0,0.01703929901123047
quantum_circuits/qiskit/OR_6.qasm,255.0,0.030286073684692383
quantum_circuits/qiskit/OR_7.qasm,524.0,0.09213757514953613
quantum_circuits/qiskit/OR_8.qasm,1000.0,0.18483686447143555
quantum_circuits/qiskit/OR_9.qasm,1797.0,0.2548542022705078
quantum_circuits/qiskit/phase_estimation_10.qasm,5571.0,1.3221862316131592
quantum_circuits/qiskit/phase_estimation_11.qasm,10986.0,2.8933613300323486
quantum_circuits/qiskit/phase_estimation_12.qasm,21818.0,5.8005335330963135
quantum_circuits/qiskit/phase_estimation_13.qasm,43401.0,12.460876703262329
quantum_circuits/qiskit/phase_estimation_5.qasm,177.0,0.030169248580932617
quantum_circuits/qiskit/phase_estimation_6.qasm,356.0,0.04469943046569824
quantum_circuits/qiskit/phase_estimation_7.qasm,720.0,0.11216163635253906
quantum_circuits/qiskit/phase_estimation_8.qasm,1434.0,0.35349130630493164
quantum_circuits/qiskit/phase_estimation_9.qasm,2828.0,0.42588067054748535
quantum_circuits/qiskit/phase_oracle_10.qasm,1034.0,0.1074981689453125
quantum_circuits/qiskit/phase_oracle_11.qasm,4150.0,0.4956932067871094
quantum_circuits/qiskit/phase_oracle_12.qasm,4150.0,0.6243772506713867
quantum_circuits/qiskit/phase_oracle_13.qasm,16047.0,1.9549076557159424
quantum_circuits/qiskit/phase_oracle_14.qasm,16047.0,1.9394032955169678
quantum_circuits/qiskit/phase_oracle_5.qasm,76.0,0.0074460506439208984
quantum_circuits/qiskit/phase_oracle_6.qasm,76.0,0.008128166198730469
quantum_circuits/qiskit/phase_oracle_7.qasm,291.0,0.04955482482910156
quantum_circuits/qiskit/phase_oracle_8.qasm,291.0,0.049077749252319336
quantum_circuits/qiskit/phase_oracle_9.qasm,1034.0,0.10312819480895996
quantum_circuits/qiskit/piecewise_chebyshev_11.qasm,11329.0,3.8076012134552
quantum_circuits/qiskit/piecewise_chebyshev_13.qasm,20180.0,4.00175142288208
quantum_circuits/qiskit/piecewise_chebyshev_15.qasm,32857.0,5.611886024475098
quantum_circuits/qiskit/piecewise_chebyshev_5.qasm,586.0,0.06972360610961914
quantum_circuits/qiskit/piecewise_chebyshev_7.qasm,2198.0,0.308182954788208
quantum_circuits/qiskit/piecewise_chebyshev_9.qasm,5605.0,1.0301461219787598
quantum_circuits/qiskit/qft_10.qasm,340.0,0.20257830619812012
quantum_circuits/qiskit/qft_11.qasm,409.0,0.25499868392944336
quantum_circuits/qiskit/qft_12.qasm,519.0,0.4734480381011963
quantum_circuits/qiskit/qft_13.qasm,607.0,0.6018571853637695
quantum_circuits/qiskit/qft_14.qasm,688.0,0.6796610355377197
quantum_circuits/qiskit/qft_15.qasm,825.0,0.8697772026062012
quantum_circuits/qiskit/qft_16.qasm,928.0,1.0188374519348145
quantum_circuits/qiskit/qft_5.qasm,94.0,0.018376588821411133
quantum_circuits/qiskit/qft_6.qasm,126.0,0.035097599029541016
quantum_circuits/qiskit/qft_7.qasm,163.0,0.04964113235473633
quantum_circuits/qiskit/qft_8.qasm,229.0,0.18897604942321777
quantum_circuits/qiskit/qft_9.qasm,288.0,0.16130423545837402
quantum_circuits/qiskit/quadratic_form_10.qasm,800.0,0.39423418045043945
quantum_circuits/qiskit/quadratic_form_11.qasm,951.0,0.47810912132263184
quantum_circuits/qiskit/quadratic_form_12.qasm,1116.0,0.6507728099822998
quantum_circuits/qiskit/quadratic_form_13.qasm,1241.0,0.7874903678894043
quantum_circuits/qiskit/quadratic_form_14.qasm,1461.0,0.9399669170379639
quantum_circuits/qiskit/quadratic_form_15.qasm,1659.0,1.1773085594177246
quantum_circuits/qiskit/quadratic_form_16.qasm,1847.0,1.3431167602539062
quantum_circuits/qiskit/quadratic_form_5.qasm,189.0,0.05400443077087402
quantum_circuits/qiskit/quadratic_form_6.qasm,291.0,0.06384778022766113
quantum_circuits/qiskit/quadratic_form_7.qasm,404.0,0.1116790771484375
quantum_circuits/qiskit/quadratic_form_8.qasm,513.0,0.1617107391357422
quantum_circuits/qiskit/quadratic_form_9.qasm,657.0,0.2089381217956543
quantum_circuits/qiskit/quantum_volume_10.qasm,643.0,0.3746006488800049
quantum_circuits/qiskit/quantum_volume_11.qasm,716.0,0.5538294315338135
quantum_circuits/qiskit/quantum_volume_12.qasm,948.0,0.8191792964935303
quantum_circuits/qiskit/quantum_volume_13.qasm,1038.0,1.00480055809021
quantum_circuits/qiskit/quantum_volume_14.qasm,1333.0,1.5561199188232422
quantum_circuits/qiskit/quantum_volume_15.qasm,1446.0,1.615147352218628
quantum_circuits/qiskit/quantum_volume_16.qasm,1735.0,1.9247522354125977
quantum_circuits/qiskit/quantum_volume_5.qasm,128.0,0.010565757751464844
quantum_circuits/qiskit/quantum_volume_6.qasm,231.0,0.02930736541748047
quantum_circuits/qiskit/quantum_volume_7.qasm,246.0,0.014578819274902344
quantum_circuits/qiskit/quantum_volume_8.qasm,400.0,0.17221760749816895
quantum_circuits/qiskit/quantum_volume_9.qasm,456.0,0.13921523094177246
quantum_circuits/qiskit/weighted_adder_12.qasm,1175.0,0.3836371898651123
quantum_circuits/qiskit/weighted_adder_15.qasm,2015.0,0.6754062175750732
quantum_circuits/qiskit/weighted_adder_6.qasm,138.0,0.025294065475463867
quantum_circuits/qiskit/weighted_adder_9.qasm,499.0,0.30318593978881836
