circuit_names,total_gate_num,time
test/120.qasm,1127.0,22.70658850669861
test/121.qasm,1268.0,20.525339603424072
test/122.qasm,1214.0,17.955995559692383
test/123.qasm,1196.0,21.343295574188232
test/124.qasm,1175.0,21.11118459701538
test/125.qasm,1160.0,25.09795069694519
test/126.qasm,1199.0,17.782154321670532
test/127.qasm,1286.0,22.912322521209717
test/128.qasm,1202.0,18.53363847732544
test/129.qasm,1208.0,25.66843605041504
