circuit_names,total_gate_num,time
test/120.qasm,641.0,370.0263195037842
test/121.qasm,647.0,320.2966420650482
test/122.qasm,617.0,348.1650342941284
test/123.qasm,635.0,318.8276619911194
test/124.qasm,689.0,344.7977113723755
test/125.qasm,650.0,433.00196981430054
test/126.qasm,680.0,261.93609261512756
test/127.qasm,668.0,292.73253893852234
test/128.qasm,665.0,330.95028734207153
test/129.qasm,686.0,480.6343672275543
